name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
JQ Gray,FR,RB,5,3,19,6.33,0,0.60,3.80,southern_mississippi
Dannis Jackson,SR,WR,3,1,8,8.00,0,0.33,2.67,southern_mississippi
Tiaquelin Ti Mims,JR,WR,5,2,3,1.50,0,0.40,0.60,southern_mississippi
Chandler Pittman,SR,RB,5,1,1,1.00,0,0.20,0.20,southern_mississippi
Larry Simmons,SO,WR,5,1,-6,-6.00,0,0.20,-1.20,southern_mississippi
John White,FR,QB,2,8,-20,-2.50,1,4.00,-10.00,southern_mississippi
Tate Rodemaker,JR,QB,5,12,-49,-4.08,0,2.40,-9.80,southern_mississippi
Ashton Daniels,JR,QB,4,50,250,5.00,0,12.50,62.50,stanford
Micah Ford,FR,RB,5,47,230,4.89,0,9.40,46.00,stanford
"Chris Davis, Jr.",FR,RB,4,26,188,7.23,0,6.50,47.00,stanford
Sedrick Irvin,SO,RB,5,16,73,4.56,0,3.20,14.60,stanford
Justin Lamson,JR,QB,5,37,41,1.11,2,7.40,8.20,stanford
Tristan Sinclair,SR,ILB,5,1,6,6.00,0,0.20,1.20,stanford
Ismael Cisse,FR,WR,5,4,2,0.50,0,0.80,0.40,stanford
Tiger Bachmeier,SO,WR,5,1,-1,-1.00,0,0.20,-0.20,stanford
Emmett Mosley V,FR,WR,2,3,-3,-1.00,0,1.50,-1.50,stanford
LeQuint Allen,JR,RB,5,73,358,4.90,3,14.60,71.60,syracuse
Yasin Willis,FR,RB,5,20,109,5.45,1,4.00,21.80,syracuse
Will Nixon,JR,RB,3,19,76,4.00,0,6.33,25.33,syracuse
Jaden Hart,FR,RB,1,1,11,11.00,0,1.00,11.00,syracuse
Zeed Haynes,FR,WR,2,1,11,11.00,0,0.50,5.50,syracuse
Kyle McCord,SR,QB,5,22,6,0.27,1,4.40,1.20,syracuse
Tyler Chandler,FR,RB,1,1,1,1.00,0,1.00,1.00,syracuse
Ja'Meer Thomas,FR,WR,1,1,1,1.00,0,1.00,1.00,syracuse
Trebor Pena,JR,WR,5,5,1,0.20,1,1.00,0.20,syracuse
Michael Johnson Jr.,SR,QB,1,4,-8,-2.00,0,4.00,-8.00,syracuse
Jack Stonehouse,JR,P,5,1,-13,-13.00,0,0.20,-2.60,syracuse
Cam Cook,SO,RB,6,87,336,3.86,6,14.50,56.00,tcu
Jeremy Payne,FR,RB,6,26,120,4.62,1,4.33,20.00,tcu
Dominique Johnson,JR,RB,6,14,53,3.79,1,2.33,8.83,tcu
Trey Sanders,SR,RB,4,9,35,3.89,0,2.25,8.75,tcu
JoJo Earle,SR,WR,4,3,30,10.00,0,0.75,7.50,tcu
Hauss Hejny,FR,QB,2,5,14,2.80,0,2.50,7.00,tcu
Savion Williams,SR,WR,6,3,12,4.00,0,0.50,2.00,tcu
Ken Seals,JR,QB,3,2,10,5.00,0,0.67,3.33,tcu
Jack Bech,SR,WR,6,0,7,-,0,-,-,tcu
Jordyn Bailey,FR,WR,5,1,6,6.00,0,0.20,1.20,tcu
Chase Curtis,SR,TE,4,1,3,3.00,0,0.25,0.75,tcu
Nate Palmer,FR,RB,1,1,-5,-5.00,0,1.00,-5.00,tcu
Josh Hoover,SO,QB,6,18,-20,-1.11,2,3.00,-3.33,tcu
Antwain Littleton,JR,RB,6,51,168,3.29,0,8.50,28.00,temple
Terrez Worthy,JR,RB,6,19,151,7.95,0,3.17,25.17,temple
E.J. Wilson,SR,RB,4,16,59,3.69,0,4.00,14.75,temple
Joquez Smith,SO,RB,6,19,50,2.63,0,3.17,8.33,temple
Evan Simon,JR,QB,3,37,35,0.95,1,12.33,11.67,temple
Forrest Brock,JR,QB,3,28,28,1.00,1,9.33,9.33,temple
Kajiya Hollawayne,JR,WR,5,1,16,16.00,0,0.20,3.20,temple
Dante Wright,SR,WR,6,4,14,3.50,0,0.67,2.33,temple
Ashton Allen,SR,WR,6,2,11,5.50,0,0.33,1.83,temple
Tyler Douglas,FR,QB,1,6,10,1.67,0,6.00,10.00,temple
John Adams,JR,WR,6,3,9,3.00,0,0.50,1.50,temple
Tyrei Washington,JR,RB,4,3,2,0.67,0,0.75,0.50,temple
Dylan Sampson,JR,RB,5,91,587,6.45,12,18.20,117.40,tennessee
DeSean Bishop,FR,RB,5,41,306,7.46,3,8.20,61.20,tennessee
Nico Iamaleava,FR,QB,5,36,134,3.72,1,7.20,26.80,tennessee
Peyton Lewis,FR,RB,5,17,118,6.94,0,3.40,23.60,tennessee
Khalifa Keith,SO,RB,3,17,61,3.59,1,5.67,20.33,tennessee
Cameron Seldon,SO,RB,3,7,47,6.71,0,2.33,15.67,tennessee
Hunter Barnes,SO,RB,2,7,38,5.43,0,3.50,19.00,tennessee
Jake Merklinger,FR,QB,2,7,22,3.14,0,3.50,11.00,tennessee
Gaston Moore,SR,QB,3,1,15,15.00,0,0.33,5.00,tennessee
Patrick Wilk,JR,RB,2,3,12,4.00,0,1.50,6.00,tennessee
Bru McCoy,SR,WR,5,1,9,9.00,0,0.20,1.80,tennessee
Navy Shuler,SR,QB,1,1,6,6.00,0,1.00,6.00,tennessee
Squirrel White,JR,WR,5,1,-7,-7.00,0,0.20,-1.40,tennessee
Jaydon Blue,JR,RB,4,51,239,4.69,4,12.75,59.75,texas
Jerrick Gibson,FR,RB,5,46,226,4.91,3,9.20,45.20,texas
Quintrevion Wisner,SO,RB,4,32,160,5.00,1,8.00,40.00,texas
Colin Page,JR,RB,3,16,92,5.75,0,5.33,30.67,texas
Arch Manning,FR,QB,4,13,82,6.31,3,3.25,20.50,texas
Ryan Wingo,FR,WR,5,1,55,55.00,0,0.20,11.00,texas
Isaiah Bond,JR,WR,5,2,51,25.50,1,0.40,10.20,texas
Velton Gardner,SR,RB,2,8,26,3.25,0,4.00,13.00,texas
Ryan Niblett,FR,WR,4,7,18,2.57,1,1.75,4.50,texas
Reid Watkins,FR,RB,1,4,15,3.75,0,4.00,15.00,texas
Trey Owens,FR,QB,2,1,3,3.00,0,0.50,1.50,texas
Quinn Ewers,JR,QB,3,6,1,0.17,0,2.00,0.33,texas
Silas Bolden,SR,WR,5,1,-8,-8.00,0,0.20,-1.60,texas
Le'Veon Moss,JR,RB,6,88,609,6.92,6,14.67,101.50,texas_a&m
Amari Daniels,JR,RB,6,57,245,4.30,4,9.50,40.83,texas_a&m
Marcel Reed,FR,QB,5,43,226,5.26,2,8.60,45.20,texas_a&m
Conner Weigman,SO,QB,3,16,98,6.13,0,5.33,32.67,texas_a&m
EJ Smith,SR,RB,5,21,80,3.81,0,4.20,16.00,texas_a&m
Terry Bussey,FR,DB,6,6,79,13.17,1,1.00,13.17,texas_a&m
AJ DiNota,JR,RB,6,6,29,4.83,0,1.00,4.83,texas_a&m
Noah Thomas,JR,WR,6,3,20,6.67,0,0.50,3.33,texas_a&m
Jahdae Walker,SR,WR,6,2,10,5.00,0,0.33,1.67,texas_a&m
Jabre Barber,SR,WR,5,3,3,1.00,0,0.60,0.60,texas_a&m
Ismail Mahdi,JR,RB,5,80,343,4.29,2,16.00,68.60,texas_state
Jordan McCloud,SR,QB,5,28,173,6.18,3,5.60,34.60,texas_state
Lincoln Pare,JR,RB,5,29,165,5.69,3,5.80,33.00,texas_state
Torrance Burgess Jr.,JR,RB,4,19,112,5.89,0,4.75,28.00,texas_state
Deion Hankins,SR,RB,5,17,37,2.18,1,3.40,7.40,texas_state
Jaylen Jenkins,JR,RB,1,1,11,11.00,0,1.00,11.00,texas_state
RJ Martinez,JR,QB,2,3,8,2.67,0,1.50,4.00,texas_state
Joey Hobert,SR,WR,5,3,6,2.00,0,0.60,1.20,texas_state
Tahj Brooks,SR,RB,5,124,679,5.48,7,24.80,135.80,texas_tech
Cameron Dickey,FR,RB,6,21,129,6.14,1,3.50,21.50,texas_tech
Cameran Brown,SO,QB,6,8,83,10.38,0,1.33,13.83,texas_tech
Cam'Ron Valdez,JR,RB,2,9,40,4.44,0,4.50,20.00,texas_tech
J'Koby Williams,FR,RB,3,6,34,5.67,1,2.00,11.33,texas_tech
Jalin Conyers,SR,TE,6,5,28,5.60,1,0.83,4.67,texas_tech
Drae McCray,SR,WR,6,1,13,13.00,0,0.17,2.17,texas_tech
Will Hammond,FR,QB,1,2,11,5.50,0,2.00,11.00,texas_tech
Behren Morton,JR,QB,6,18,9,0.50,1,3.00,1.50,texas_tech
Adam Hill,FR,RB,1,1,1,1.00,0,1.00,1.00,texas_tech
Connor Walendzak,SO,RB,5,42,175,4.17,1,8.40,35.00,toledo
Willie Shaw III,JR,RB,4,38,148,3.89,3,9.50,37.00,toledo
Tucker Gleason,JR,QB,5,44,144,3.27,2,8.80,28.80,toledo
Jacquez Stuart,SR,RB,5,37,109,2.95,2,7.40,21.80,toledo
Sevaughn Clark,SR,RB,3,13,41,3.15,0,4.33,13.67,toledo
Dane Nauman,FR,RB,1,4,12,3.00,0,4.00,12.00,toledo
Terrell Crosby Jr.,SO,WR,4,1,2,2.00,0,0.25,0.50,toledo
Zy'marion Lang,FR,WR,3,1,1,1.00,0,0.33,0.33,toledo
Jerjuan Newton,SR,WR,5,1,1,1.00,0,0.20,0.20,toledo
Damien Taylor,JR,RB,6,68,399,5.87,2,11.33,66.50,troy
Gerald Green,SR,RB,6,47,201,4.28,1,7.83,33.50,troy
Tucker Kilcrease,SO,QB,5,34,118,3.47,0,6.80,23.60,troy
Goose Crowder,JR,QB,4,18,52,2.89,1,4.50,13.00,troy
Jordan Lovett,FR,RB,2,10,30,3.00,0,5.00,15.00,troy
Mojo Dortch,SO,WR,4,3,30,10.00,0,0.75,7.50,troy
Devonte Ross,JR,WR,6,5,11,2.20,0,0.83,1.83,troy
Jarris Williams,JR,RB,1,2,7,3.50,0,2.00,7.00,troy
Tae Meadows,SO,RB,2,1,-1,-1.00,0,0.50,-0.50,troy
Peyton Higgins,JR,WR,6,1,-3,-3.00,0,0.17,-0.50,troy
Matthew Caldwell,JR,QB,4,8,-27,-3.38,1,2.00,-6.75,troy
Makhi Hughes,SO,RB,6,109,604,5.54,7,18.17,100.67,tulane
Arnold Barnes III,SO,RB,6,38,181,4.76,3,6.33,30.17,tulane
Jamauri McClure,FR,RB,2,15,112,7.47,1,7.50,56.00,tulane
Shaadie Clayton-Johnson,SR,RB,5,18,105,5.83,0,3.60,21.00,tulane
Ty Thompson,JR,QB,6,22,104,4.73,4,3.67,17.33,tulane
Trey Cornist,SO,RB,4,14,98,7.00,1,3.50,24.50,tulane
Darian Mensah,FR,QB,6,24,40,1.67,0,4.00,6.67,tulane
Yulkeith Brown,SR,WR,6,5,24,4.80,0,0.83,4.00,tulane
Dontae Fleming,SR,WR,6,1,19,19.00,0,0.17,3.17,tulane
Mario Williams,JR,WR,6,2,12,6.00,0,0.33,2.00,tulane
Anthony Watkins,SR,RB,6,54,248,4.59,3,9.00,41.33,tulsa
Bill Jackson,JR,RB,5,40,234,5.85,0,8.00,46.80,tulsa
Lloyd Avant,FR,RB,6,48,177,3.69,0,8.00,29.50,tulsa
Viron Ellison Jr.,FR,RB,6,16,113,7.06,0,2.67,18.83,tulsa
Cooper Legas,SR,QB,5,25,99,3.96,1,5.00,19.80,tulsa
Cardell Williams,SO,QB,5,11,68,6.18,2,2.20,13.60,tulsa
Cam Crooks,FR,RB,2,2,47,23.50,0,1.00,23.50,tulsa
Tim Carpenter,FR,QB,1,4,30,7.50,0,4.00,30.00,tulsa
Braylin Presley,JR,WR,6,1,19,19.00,1,0.17,3.17,tulsa
Kirk Francis,FR,QB,6,17,19,1.12,0,2.83,3.17,tulsa
Jacob Emmers,FR,WR,3,1,15,15.00,0,0.33,5.00,tulsa
Kamdyn Benjamin,SR,WR,6,2,13,6.50,0,0.33,2.17,tulsa
Stephen Kittleman,JR,QB,6,2,11,5.50,1,0.33,1.83,tulsa
Corey Smith,FR,WR,6,1,2,2.00,0,0.17,0.33,tulsa
Lee Beebe Jr.,SO,RB,5,65,346,5.32,3,13.00,69.20,uab
Isaiah Jacobs,SR,RB,4,41,162,3.95,0,10.25,40.50,uab
Jacob Zeno,SR,QB,4,37,97,2.62,0,9.25,24.25,uab
Armoni Goodwin,JR,RB,3,13,65,5.00,0,4.33,21.67,uab
Lee Witherspoon,SR,RB,5,13,64,4.92,0,2.60,12.80,uab
Solomon Beebe,FR,RB,3,10,47,4.70,1,3.33,15.67,uab
Brandon Hawkins Jr.,JR,WR,4,1,14,14.00,0,0.25,3.50,uab
Terrell McDonald,SR,TE,5,1,2,2.00,0,0.20,0.40,uab
Brandon Buckhaulter,JR,WR,3,1,1,1.00,0,0.33,0.33,uab
Amare Thomas,SO,WR,5,2,0,0.00,0,0.40,0.00,uab
Jalen Kitna,JR,QB,1,4,-18,-4.50,0,4.00,-18.00,uab
RJ Harvey,SR,RB,5,91,600,6.59,9,18.20,120.00,ucf
Peny Boone,SR,RB,5,34,208,6.12,2,6.80,41.60,ucf
KJ Jefferson,SR,QB,5,61,193,3.16,2,12.20,38.60,ucf
Myles Montgomery,JR,RB,3,20,141,7.05,2,6.67,47.00,ucf
Jacurri Brown,SO,QB,2,9,92,10.22,0,4.50,46.00,ucf
Xavier Townsend,JR,WR,4,12,88,7.33,0,3.00,22.00,ucf
Johnny Richardson,SR,RB,5,18,87,4.83,0,3.60,17.40,ucf
Dylan Rizk,FR,QB,1,1,3,3.00,0,1.00,3.00,ucf
Kam Ingram,JR,RB,3,2,1,0.50,0,0.67,0.33,ucf
Ja'Varrius Johnson,SR,WR,4,1,-1,-1.00,0,0.25,-0.25,ucf
T.J. Harden,JR,RB,5,48,151,3.15,1,9.60,30.20,ucla
Keegan Jones,SR,RB,5,15,93,6.20,0,3.00,18.60,ucla
Jalen Berger,SR,RB,4,17,79,4.65,0,4.25,19.75,ucla
Carter Shaw,FR,WR,5,2,9,4.50,0,0.40,1.80,ucla
Anthony Frias II,JR,RB,4,2,4,2.00,0,0.50,1.00,ucla
Titus Mokiao-Atimalala,JR,WR,2,1,2,2.00,0,0.50,1.00,ucla
Ethan Garbers,SR,QB,4,27,-1,-0.04,0,6.75,-0.25,ucla
Justyn Martin,SO,QB,3,8,-9,-1.13,0,2.67,-3.00,ucla
Hajj-Malik Williams,SR,QB,4,34,260,7.65,2,8.50,65.00,unlv
Matthew Sluka,SR,QB,3,39,253,6.49,1,13.00,84.33,unlv
Kylin James,SR,RB,5,25,174,6.96,1,5.00,34.80,unlv
Jai'Den Thomas,SO,RB,5,31,159,5.13,2,6.20,31.80,unlv
Greg Burrell,FR,RB,5,30,150,5.00,1,6.00,30.00,unlv
Michael Allen,JR,RB,3,19,108,5.68,0,6.33,36.00,unlv
Devin Green,FR,RB,4,15,86,5.73,1,3.75,21.50,unlv
Jacob De Jesus,SR,WR,5,9,22,2.44,0,1.80,4.40,unlv
DeAngelo Irvin Jr.,SO,WR,4,4,18,4.50,0,1.00,4.50,unlv
Timothy Conerly,SR,WR,2,2,15,7.50,1,1.00,7.50,unlv
Cameron Friel,SR,QB,2,5,9,1.80,2,2.50,4.50,unlv
Casey Cain,JR,WR,5,1,7,7.00,0,0.20,1.40,unlv
Christian Moore,SR,TE,4,1,3,3.00,0,0.25,0.75,unlv
Ricky White III,SR,WR,5,1,1,1.00,0,0.20,0.20,unlv
Woody Marks,SR,RB,5,81,468,5.78,4,16.20,93.60,usc
Quinten Joyner,FR,RB,5,27,212,7.85,2,5.40,42.40,usc
Bryan Jackson,FR,RB,4,12,48,4.00,0,3.00,12.00,usc
A'Marion Peterson,FR,RB,3,3,18,6.00,1,1.00,6.00,usc
Zachariah Branch,SO,WR,5,2,17,8.50,0,0.40,3.40,usc
Jayden Maiava,SO,QB,2,2,14,7.00,1,1.00,7.00,usc
Miller Moss,JR,QB,5,15,-20,-1.33,1,3.00,-4.00,usc
Micah Bernard,SR,RB,5,82,547,6.67,1,16.40,109.40,utah
Mike Mitchell,FR,RB,5,37,127,3.43,1,7.40,25.40,utah
Dijon Stanley,SO,RB,5,16,62,3.88,0,3.20,12.40,utah
Isaac Wilson,FR,QB,5,29,52,1.79,0,5.80,10.40,utah
Cameron Rising,SR,QB,2,6,46,7.67,0,3.00,23.00,utah
Charlie Vincent,SR,RB,5,11,39,3.55,0,2.20,7.80,utah
Hunter Andrews,FR,RB,4,2,17,8.50,0,0.50,4.25,utah
Jaylon Glover,JR,RB,1,4,15,3.75,0,4.00,15.00,utah
Brandon Rose,SO,QB,1,1,8,8.00,0,1.00,8.00,utah
Brant Kuithe,SR,TE,5,2,6,3.00,1,0.40,1.20,utah
Omar Shah,FR,RB,5,1,0,0.00,0,0.20,0.00,utah
Rahsul Faison,SR,RB,5,93,504,5.42,2,18.60,100.80,utah_state
Herschel Turner,FR,RB,5,20,133,6.65,1,4.00,26.60,utah_state
Bryson Barnes,JR,QB,3,21,116,5.52,2,7.00,38.67,utah_state
Robert Briggs Jr.,JR,RB,1,9,88,9.78,0,9.00,88.00,utah_state
Spencer Petras,SR,QB,3,10,10,1.00,0,3.33,3.33,utah_state
Jalen Royals,SR,WR,5,1,3,3.00,0,0.20,0.60,utah_state
Jacob Conover,JR,QB,1,3,-4,-1.33,0,3.00,-4.00,utah_state
Jevon Jackson,JR,RB,5,59,233,3.95,0,11.80,46.60,utep
Skyler Locklear,SO,QB,4,38,87,2.29,1,9.50,21.75,utep
Ezell Jolly,FR,RB,2,17,76,4.47,1,8.50,38.00,utep
Kam Thomas,JR,MB,5,8,25,3.13,0,1.60,5.00,utep
Corey Wren,SR,MB,5,10,24,2.40,0,2.00,4.80,utep
Cade McConnell,JR,QB,5,13,-1,-0.08,0,2.60,-0.20,utep
Jaden Smith,SR,WR,4,1,-1,-1.00,0,0.25,-0.25,utep
Shay Smith,FR,QB,2,3,-5,-1.67,0,1.50,-2.50,utep
"Brandon High, Jr.",FR,RB,5,28,203,7.25,2,5.60,40.60,utsa
"Robert Henry, Jr.",SR,RB,5,40,194,4.85,1,8.00,38.80,utsa
Kevorian Barnes,JR,RB,5,39,143,3.67,1,7.80,28.60,utsa
Bryson Donnell,SO,RB,4,15,77,5.13,0,3.75,19.25,utsa
Rocko Griffin,JR,RB,4,17,44,2.59,0,4.25,11.00,utsa
Eddie Lee Marburger,JR,QB,4,8,29,3.63,0,2.00,7.25,utsa
Will Henderson III,FR,RB,3,7,9,1.29,0,2.33,3.00,utsa
Owen McCown,SO,QB,5,30,9,0.30,1,6.00,1.80,utsa
Devin McCuin,SO,WR,5,1,7,7.00,0,0.20,1.40,utsa
Oscar Cardenas,SR,TE,5,1,0,0.00,0,0.20,0.00,utsa
Diego Pavia,SR,QB,5,91,335,3.68,2,18.20,67.00,vanderbilt
Sedrick Alexander,SO,RB,5,72,281,3.90,5,14.40,56.20,vanderbilt
AJ Newberry,SO,RB,5,23,129,5.61,3,4.60,25.80,vanderbilt
Nate Johnson,JR,QB,4,3,76,25.33,1,0.75,19.00,vanderbilt
Chase Gillespie,JR,RB,3,7,18,2.57,0,2.33,6.00,vanderbilt
Moni Jones,SR,RB,5,5,10,2.00,0,1.00,2.00,vanderbilt
Tristen Brown,FR,WR,3,1,1,1.00,0,0.33,0.33,vanderbilt
Junior Sherrill,SO,WR,5,4,0,0.00,0,0.80,0.00,vanderbilt
Eli Stowers,SR,TE,5,1,0,0.00,0,0.20,0.00,vanderbilt
Landon Wells,JR,WR,1,1,-2,-2.00,0,1.00,-2.00,vanderbilt
Xavier Brown,JR,RB,5,38,315,8.29,0,7.60,63.00,virginia
Kobe Pace,SR,RB,5,61,293,4.80,2,12.20,58.60,virginia
Anthony Colandrea,SO,QB,5,49,158,3.22,2,9.80,31.60,virginia
Jack Griese,JR,RB,4,15,55,3.67,0,3.75,13.75,virginia
Noah Vaughn,SO,RB,2,11,36,3.27,0,5.50,18.00,virginia
Tony Muskett,SR,QB,3,2,23,11.50,0,0.67,7.67,virginia
Donté Hawthorne,SO,RB,2,1,12,12.00,0,0.50,6.00,virginia
Grady Brosterhous,JR,QB,4,7,11,1.57,3,1.75,2.75,virginia
Chris Tyree,SR,WR,4,1,8,8.00,0,0.25,2.00,virginia
Kameron Courtney,FR,WR,4,2,-6,-3.00,0,0.50,-1.50,virginia
Bhayshul Tuten,SR,RB,6,107,605,5.65,9,17.83,100.83,virginia_tech
Kyron Drones,JR,QB,6,69,278,4.03,3,11.50,46.33,virginia_tech
Malachi Thomas,JR,RB,6,23,81,3.52,0,3.83,13.50,virginia_tech
Jaylin Lane,SR,WR,6,4,46,11.50,1,0.67,7.67,virginia_tech
P.J. Prioleau,JR,RB,6,7,29,4.14,0,1.17,4.83,virginia_tech
Collin Schlee,SR,QB,4,6,24,4.00,0,1.50,6.00,virginia_tech
Jeremiah Coney,FR,RB,5,7,22,3.14,0,1.40,4.40,virginia_tech
"William ""Pop"" Watson III",FR,QB,1,3,6,2.00,0,3.00,6.00,virginia_tech
Takye Heath,FR,WR,5,1,6,6.00,0,0.20,1.20,virginia_tech
Demond Claiborne,JR,RB,5,81,471,5.81,6,16.20,94.20,wake_forest
Tate Carney,SO,RB,5,39,151,3.87,4,7.80,30.20,wake_forest
Hank Bachmeier,SR,QB,5,34,95,2.79,0,6.80,19.00,wake_forest
Ty Clark III,FR,RB,5,10,48,4.80,0,2.00,9.60,wake_forest
Michael Kern,SR,QB,2,2,5,2.50,0,1.00,2.50,wake_forest
Jaydn Girard,SO,WR,2,1,3,3.00,0,0.50,1.50,wake_forest
Deuce Alexander,FR,WR,5,1,3,3.00,0,0.20,0.60,wake_forest
Jonah Coleman,JR,RB,6,90,601,6.68,5,15.00,100.17,washington
Cameron Davis,SR,RB,6,36,173,4.81,0,6.00,28.83,washington
Adam Mohammed,FR,RB,6,16,115,7.19,0,2.67,19.17,washington
Demond Williams Jr.,FR,QB,6,19,110,5.79,0,3.17,18.33,washington
Sam Adams II,JR,RB,6,6,17,2.83,0,1.00,2.83,washington
Giles Jackson,SR,WR,6,2,10,5.00,0,0.33,1.67,washington
Jeremiah Hunter,SR,WR,6,1,4,4.00,0,0.17,0.67,washington
Daniyel Ngata,SR,RB,6,2,0,0.00,0,0.33,0.00,washington
Will Rogers,SR,QB,6,22,-31,-1.41,0,3.67,-5.17,washington
John Mateer,SO,QB,5,77,453,5.88,5,15.40,90.60,washington_state
Wayshawn Parker,FR,RB,5,62,325,5.24,2,12.40,65.00,washington_state
Leo Pulalasi,FR,RB,5,19,97,5.11,1,3.80,19.40,washington_state
Djouvensky Schlenbaker,SO,RB,3,16,49,3.06,3,5.33,16.33,washington_state
Dylan Paine,JR,RB,5,9,40,4.44,2,1.80,8.00,washington_state
Kris Hutson,SR,WR,5,2,22,11.00,0,0.40,4.40,washington_state
Dean Janikowski,SR,K,5,1,5,5.00,0,0.20,1.00,washington_state
Kyle Williams,SR,WR,5,2,2,1.00,0,0.40,0.40,washington_state
CJ Donaldson Jr.,JR,RB,5,71,361,5.08,5,14.20,72.20,west_virginia
Jahiem White,SO,RB,5,56,352,6.29,4,11.20,70.40,west_virginia
Garrett Greene,SR,QB,5,55,295,5.36,3,11.00,59.00,west_virginia
Nicco Marchiol,SO,QB,4,11,63,5.73,1,2.75,15.75,west_virginia
Jaylen Anderson,JR,RB,5,6,33,5.50,0,1.20,6.60,west_virginia
Oliver Straw,JR,P,5,1,12,12.00,0,0.20,2.40,west_virginia
Rodney Gallagher III,SO,WR,5,4,12,3.00,0,0.80,2.40,west_virginia
Ric'Darious Farmer,FR,WR,4,2,6,3.00,0,0.50,1.50,west_virginia
Traylon Ray,SO,WR,5,1,2,2.00,0,0.20,0.40,west_virginia
Diore Hubbard,FR,RB,1,1,1,1.00,0,1.00,1.00,west_virginia
Elijah Young,SR,RB,5,63,218,3.46,2,12.60,43.60,western_kentucky
L.T. Sanders,JR,RB,4,15,83,5.53,1,3.75,20.75,western_kentucky
George Hart III,JR,RB,5,12,61,5.08,0,2.40,12.20,western_kentucky
Caden Veltkamp,SO,QB,4,31,42,1.35,3,7.75,10.50,western_kentucky
Jalen Hampton,JR,RB,3,7,36,5.14,0,2.33,12.00,western_kentucky
TJ Finley,JR,QB,3,11,20,1.82,0,3.67,6.67,western_kentucky
Easton Messer,SO,WR,5,5,16,3.20,0,1.00,3.20,western_kentucky
Kisean Johnson,SR,WR,5,3,14,4.67,0,0.60,2.80,western_kentucky
Michael Mathison,SR,WR,4,3,12,4.00,0,0.75,3.00,western_kentucky
Bryce Childress,SR,WR,4,1,0,0.00,0,0.25,0.00,western_kentucky
K.D. Hutchinson,SO,WR,5,1,0,0.00,0,0.20,0.00,western_kentucky
Jaden Nixon,JR,RB,5,68,484,7.12,6,13.60,96.80,western_michigan
Zahir Abdus-Salaam,SR,RB,5,53,225,4.25,2,10.60,45.00,western_michigan
Jalen Buckley,SO,RB,2,27,112,4.15,2,13.50,56.00,western_michigan
Jamal Hailey,SO,RB,5,3,52,17.33,1,0.60,10.40,western_michigan
Broc Lowry,FR,QB,3,7,41,5.86,0,2.33,13.67,western_michigan
Keshawn King,SR,RB,2,9,27,3.00,0,4.50,13.50,western_michigan
Palmer Domschke,JR,K,1,1,26,26.00,0,1.00,26.00,western_michigan
Jordin Parker,SR,WR,3,1,5,5.00,0,0.33,1.67,western_michigan
Malique Dieudonne,JR,WR,5,1,0,0.00,0,0.20,0.00,western_michigan
Hayden Wolff,SR,QB,5,13,-40,-3.08,0,2.60,-8.00,western_michigan
Tawee Walker,SR,RB,4,57,241,4.23,6,14.25,60.25,wisconsin
Chez Mellusi,SR,RB,4,56,232,4.14,3,14.00,58.00,wisconsin
Cade Yacamelli,SO,RB,5,26,192,7.38,1,5.20,38.40,wisconsin
Darrion Dupree,FR,RB,4,23,85,3.70,0,5.75,21.25,wisconsin
Dilin Jones,FR,RB,2,11,79,7.18,0,5.50,39.50,wisconsin
Tyler Van Dyke,SR,QB,3,15,26,1.73,1,5.00,8.67,wisconsin
Gideon Ituka,FR,RB,1,2,4,2.00,0,2.00,4.00,wisconsin
Jackson Acker,JR,RB,5,1,4,4.00,0,0.20,0.80,wisconsin
Mabrey Mettauer,FR,QB,1,1,2,2.00,0,1.00,2.00,wisconsin
Braedyn Locke,SO,QB,4,2,-15,-7.50,0,0.50,-3.75,wisconsin
Sam Scott,JR,RB,5,40,180,4.50,1,8.00,36.00,wyoming
DJ Jones,SR,RB,4,57,162,2.84,0,14.25,40.50,wyoming
Evan Svoboda,JR,QB,5,51,131,2.57,4,10.20,26.20,wyoming
Jamari Ferrell,SR,RB,5,16,29,1.81,0,3.20,5.80,wyoming
Justin Stevenson,FR,WR,5,1,16,16.00,0,0.20,3.20,wyoming
Dawaiian McNeely,SR,RB,2,2,12,6.00,0,1.00,6.00,wyoming
Tyler King,SO,WR,5,3,6,2.00,1,0.60,1.20,wyoming
Will Pelissier,SR,WR,5,1,3,3.00,0,0.20,0.60,wyoming
Devin Boddie Jr.,SR,WR,4,1,2,2.00,0,0.25,0.50,wyoming
Kaden Anderson,FR,QB,4,2,1,0.50,0,0.50,0.25,wyoming
